CREDIT	INCOME
131556 	12240 
278267 	65910 
75176 	16757 
71856 	26520 
245765 	0 
76737 	20400 
54235 	25500 
215096 	51000 
137412 	0 
251125 	0 
195200 	0 
55900 	25500 
150900 	0 
118588 	0 
57368 	0 
252249 	0 
277088 	35700 
140824 	0 
25789 	0 
58526 	0 
27263 	0 
109800 	0 
185176 	0 
197375 	0 
117294 	0 
67158 	0 
111176 	0 
67263 	0 
97412 	0 
196863 	46454 
494200 	61200 
44421 	0 
291029 	47940 
258571 	0 
158625 	0 
64176 	0 
142947 	0 
98270 	0 
54065 	20400 
108900 	0 
600000 	0 
109081 	0 
296900 	51000 
166916 	21420 
128800 	0 
29072 	30600 
138706 	0 
92617 	20400 
109081 	0 
87459 	35700 
177529 	0 
56801 	0 
290146 	15300 
225055 	43791 
150000 	23460 
166431 	14280 
242375 	35700 
332353 	0 
510949 	35700 
1055103 	132600 
65484 	0 
153425 	34152 
82974 	0 
335230 	40800 
55772 	12546 
27263 	0 
214000 	53040 
60932 	35700 
159045 	25500 
150000 	30600 
401800 	51000 
41015 	0 
163900 	0 
293146 	25500 
452660 	35700 
946690 	46405 
172405 	15326 
93350 	28111 
420000 	35700 
77142 	7140 
67851 	0 
225730 	27540 
52474 	18360 
250000 	61200 
450582 	25500 
300900 	56100 
260485 	0 
109793 	0 
113291 	0 
115000 	45900 
751705 	17340 
500000 	0 
284800 	0 
337079 	20247 
356900 	20400 
68686 	35700 
149242 	20400 
48351 	40800 
71113 	32640 
41949 	0 
32888 	0 
490390 	65372 
1056934 	39068 
233405 	35700 
190743 	0 
582909 	91800 
44505 	40800 
542153 	204000 
609668 	29580 
160000 	30600 
324471 	30600 
42947 	0 
597950 	0 
179551 	30600 
148054 	25500 
100000 	23460 
251941 	30600 
409002 	81600 
87459 	0 
600000 	132600 
161563 	91800 
485939 	40800 
150000 	31620 
306000 	30600 
31692 	0 
262533 	0 
107000 	0 
28526 	0 
83405 	8160 
708000 	39933 
206625 	40800 
44156 	25500 
64847 	13154 
154588 	20400 
56000 	16830 
323465 	33660 
68784 	153000 
53283 	30600 
70216 	30600 
649566 	25500 
355176 	0 
79900 	49117 
155000 	0 
169551 	20400 
127348 	35700 
214789 	30600 
79053 	0 
68297 	0 
246900 	0 
62947 	15300 
202171 	0 
55263 	0 
263700 	25500 
127449 	40800 
170525 	0 
83176 	0 
515500 	0 
49176 	0 
547900 	32640 
142324 	36720 
828487 	51362 
129029 	0 
294500 	0 
145500 	0 
30259 	15300 
130941 	0 
119979 	0 
130546 	35700 
343038 	0 
332000 	27540 
171647 	0 
242214 	15300 
551646 	51597 
420581 	204000 
326600 	0 
110788 	0 
148354 	40800 
713400 	0 
25211 	0 
135570 	0 
281910 	20400 
1000000 	63005 
3691056 	73440 
30111 	30600 
54184 	25500 
120531 	0 
125647 	17340 
118706 	0 
219420 	0 
218469 	0 
250000 	0 
343100 	0 
64155 	20400 
187722 	0 
169333 	18522 
55934 	19380 
100000 	45900 
100889 	35700 
108030 	17748 
111674 	45900 
473877 	25500 
102187 	18360 
220922 	15300 
300900 	35700 
256047 	11220 
99630 	15300 
266674 	51000 
74414 	25500 
187406 	29580 
435000 	59154 
143000 	15300 
70000 	46522 
3409282 	61200 
213867 	36865 
253900 	0 
2967978 	35700 
124300 	0 
107333 	20400 
76649 	0 
27733 	18360 
162190 	0 
424000 	0 
1000000 	0 
247492 	0 
100900 	0 
30421 	0 
52000 	25500 
265500 	18360 
72444 	24480 
50000 	35700 
32526 	35700 
300000 	24404 
124280 	61200 
52205 	0 
254000 	0 
128000 	0 
189800 	0 
267412 	0 
65529 	0 
170298 	0 
26400 	23460 
111900 	0 
126172 	0 
177529 	0 
201951 	0 
109200 	0 
169300 	0 
171529 	0 
54795 	0 
261900 	0 
165800 	23460 
215096 	25036 
36250 	0 
193544 	25500 
433405 	86700 
306941 	53658 
24000 	18870 
388000 	20400 
150900 	15300 
108495 	0 
71243 	0 
71647 	19890 
379000 	0 
182383 	20400 
64208 	20400 
49031 	30600 
250830 	15300 
104021 	0 
50000 	0 
22000 	25500 
135300 	27540 
134505 	0 
171209 	0 
118706 	21930 
545954 	25500 
152800 	0 
77412 	0 
185552 	0 
229000 	20400 
150900 	0 
528687 	40800 
172457 	16320 
79059 	0 
163282 	25500 
341800 	30600 
183900 	30600 
35684 	18360 
71273 	20400 
132857 	0 
27800 	0 
184824 	0 
26471 	0 
53053 	11220 
88316 	0 
201529 	0 
31856 	0 
166900 	0 
69227 	0 
125026 	0 
181059 	0 
41949 	0 
134286 	49803 
52168 	0 
144946 	0 
181882 	0 
150706 	0 
387278 	0 
64118 	0 
406456 	33660 
215529 	0 
51824 	0 
421705 	0 
113516 	25500 
332427 	40800 
200000 	0 
34526 	27540 
106471 	0 
172600 	0 
149174 	0 
500900 	76500 
267758 	30600 
475847 	23974 
174451 	18360 
527406 	45900 
309313 	28560 
120000 	35700 
110879 	0 
343886 	40800 
55386 	26010 
438707 	35700 
47283 	30600 
117155 	11220 
105146 	30600 
117889 	61200 
246253 	21420 
589400 	0 
181235 	0 
330000 	45900 
300000 	54060 
168125 	35700 
171490 	40800 
115314 	54162 
447796 	35700 
37150 	0 
47077 	61200 
814400 	0 
70000 	29580 
140315 	30600 
179000 	51000 
225730 	35700 
311023 	0 
400000 	51173 
138471 	23460 
230886 	0 
256773 	91800 
283000 	30600 
121372 	29580 
222900 	13863 
120000 	20400 
86025 	34680 
97400 	20400 
110000 	0 
109793 	45900 
142720 	0 
378800 	51408 
157840 	26520 
121392 	0 
143733 	40800 
146665 	29352 
151647 	0 
62333 	15300 
80745 	17748 
161900 	81600 
310000 	51000 
136353 	20400 
73941 	35700 
92111 	23460 
592080 	54060 
33956 	0 
70900 	0 
40000 	0 
344875 	20400 
220615 	0 
117765 	0 
182152 	0 
196457 	15300 
94000 	0 
194875 	0 
302625 	30600 
350900 	40800 
76649 	71400 
79294 	0 
108030 	61200 
140900 	33165 
434889 	214200 
117432 	0 
208086 	25500 
652718 	30600 
215490 	0 
331519 	15300 
69368 	45900 
98118 	0 
231746 	66300 
243515 	35700 
168539 	40865 
263800 	30600 
112111 	0 
56745 	20400 
52474 	20400 
470250 	26520 
144471 	0 
106995 	18972 
132857 	35700 
43407 	26520 
199120 	55080 
266000 	16320 
240544 	18360 
540263 	71400 
147294 	0 
392419 	78948 
600000 	0 
103487 	0 
62873 	36720 
1000000 	84660 
250900 	25500 
600000 	40800 
48706 	45900 
286743 	20400 
377410 	25500 
425098 	61200 
128778 	0 
411181 	35700 
229600 	30600 
42235 	0 
254233 	16320 
54900 	0 
419439 	23460 
27786 	0 
36297 	16238 
300000 	20400 
106900 	0 
217529 	0 
142265 	25500 
97299 	42480 
200000 	20400 
710000 	71400 
51780 	20400 
295310 	61200 
230000 	0 
434394 	23460 
31757 	15300 
69931 	8160 
601900 	91800 
99890 	21420 
122324 	33544 
386000 	31110 
53550 	102000 
54923 	30600 
154737 	51000 
76235 	30600 
130419 	71400 
229600 	47940 
105573 	17340 
112035 	25500 
182947 	44428 
607785 	30600 
381828 	31620 
203048 	0 
51179 	0 
115314 	20400 
22981 	71400 
358588 	0 
95294 	15300 
53635 	10710 
184290 	51628 
600900 	188700 
377500 	81600 
189627 	71400 
35252 	0 
52312 	24480 
139765 	0 
328852 	0 
61959 	35700 
307000 	0 
44945 	14630 
1000000 	0 
690000 	0 
135059 	0 
600900 	61200 
36737 	0 
90400 	25500 
234458 	56100 
600900 	54060 
180000 	71910 
38625 	20400 
367176 	61200 
242588 	30600 
82000 	0 
561059 	30600 
252350 	26520 
195993 	0 
476054 	56100 
548734 	0 
66941 	0 
38333 	58026 
382152 	37740 
45339 	28560 
289529 	0 
175647 	21420 
87588 	0 
47938 	0 
220022 	18360 
116647 	25500 
496900 	81600 
28000 	30600 
100000 	0 
454800 	0 
115529 	12240 
41158 	0 
58842 	0 
123077 	0 
110879 	0 
104021 	27355 
92272 	0 
1103946 	45900 
219000 	25500 
55628 	16320 
577400 	38793 
52550 	16320 
64173 	11330 
77912 	11220 
90516 	30600 
800000 	44880 
31692 	35700 
89450 	22440 
104757 	0 
200000 	45900 
247031 	51000 
163867 	0 
282941 	0 
130703 	40800 
51900 	0 
236353 	0 
120900 	40800 
162634 	15300 
407528 	40800 
250999 	51000 
137551 	25500 
463468 	0 
319875 	0 
188625 	0 
28462 	0 
108600 	0 
43053 	0 
118706 	0 
132824 	0 
175176 	15300 
306995 	30600 
500900 	0 
44945 	0 
92532 	0 
230941 	0 
22000 	0 
46743 	15300 
66211 	0 
118706 	0 
154000 	0 
197572 	14790 
40842 	0 
53579 	40800 
102133 	0 
113368 	0 
52474 	0 
74824 	0 
28824 	0 
136100 	0 
86533 	0 
376125 	0 
38625 	0 
53579 	0 
104875 	0 
84533 	0 
189775 	35700 
25158 	0 
35684 	0 
25158 	0 
22000 	0 
321300 	0 
46211 	0 
116824 	15300 
179875 	0 
62923 	13770 
107100 	0 
53579 	0 
31856 	0 
156000 	0 
54353 	33660 
30900 	0 
119494 	30600 
106322 	30600 
111153 	30600 
150747 	40800 
162941 	35700 
38454 	0 
108030 	0 
245200 	0 
328829 	15300 
272000 	102000 
269400 	81600 
404142 	102000 
308700 	26520 
440044 	54387 
215000 	96900 
115314 	51000 
30000 	24480 
600000 	45900 
198780 	13485 
223298 	42840 
232375 	21624 
594875 	0 
83900 	0 
464000 	0 
146118 	0 
212051 	10200 
60615 	36254 
419000 	40800 
595900 	54060 
182909 	0 
249294 	47940 
574089 	86700 
35259 	0 
75600 	15300 
110879 	31059 
187168 	12240 
310974 	15504 
59800 	51833 
422437 	51000 
128989 	0 
136582 	0 
61125 	28560 
361313 	42840 
158842 	51000 
379900 	0 
353900 	0 
159059 	15300 
137067 	20400 
182367 	15300 
62784 	0 
132111 	40800 
378125 	25500 
67529 	15300 
441034 	40800 
377379 	18360 
506629 	51000 
303400 	40800 
52312 	0 
120400 	0 
77000 	45900 
379351 	43118 
448118 	0 
472139 	0 
170000 	0 
148933 	0 
169545 	17340 
51647 	18360 
128235 	0 
112111 	0 
21480 	0 
54353 	0 
529868 	25500 
358000 	47940 
3489924 	102000 
198791 	26520 
132667 	10649 
186582 	0 
123900 	40800 
183886 	0 
1000000 	73562 
527722 	20400 
210271 	21253 
300000 	30600 
176813 	0 
44588 	0 
55027 	17340 
55386 	20400 
113407 	18360 
332033 	40800 
547432 	46920 
84017 	18360 
201749 	37740 
250000 	15300 
60417 	45900 
337750 	23460 
97490 	28560 
131683 	30600 
357882 	0 
211697 	71400 
198171 	51000 
112826 	66300 
600000 	50660 
236353 	0 
483333 	35700 
167600 	40800 
38435 	0 
185347 	30600 
22967 	13260 
221800 	40800 
56867 	15300 
269000 	25500 
177529 	13695 
103187 	0 
176100 	0 
128208 	18360 
118235 	0 
75667 	34017 
500000 	51000 
50000 	25500 
36353 	0 
50430 	40800 
105507 	20400 
555840 	91800 
137050 	26520 
50000 	27540 
105609 	17340 
35234 	18360 
57975 	23052 
304259 	35700 
133538 	10200 
52267 	0 
785900 	56100 
194000 	0 
79068 	20400 
252350 	43350 
258371 	102000 
363000 	0 
540900 	35700 
211820 	46920 
667517 	0 
114100 	0 
235176 	0 
106211 	0 
149278 	0 
63048 	47591 
58959 	35700 
343676 	0 
45000 	0 
612900 	56100 
529498 	51000 
133418 	0 
585149 	90780 
147600 	22440 
154689 	45900 
45780 	15810 
245200 	0 
129443 	0 
351389 	16755 
52205 	15300 
178900 	35700 
58000 	14280 
310161 	13311 
176718 	25500 
266361 	27540 
500900 	35700 
487350 	30600 
214424 	18816 
505549 	76500 
51899 	25500 
131899 	0 
92882 	49164 
67464 	29279 
731300 	0 
323950 	20400 
110273 	22185 
21436 	35700 
155030 	18360 
202800 	40800 
426000 	0 
150900 	0 
449900 	40614 
261125 	0 
420900 	40465 
111416 	40800 
133584 	33772 
274208 	61200 
108629 	0 
45444 	15300 
28895 	37740 
87459 	0 
500000 	0 
316125 	35542 
182900 	0 
27732 	0 
127000 	13260 
32188 	22440 
262909 	45900 
199830 	0 
51474 	35700 
106322 	0 
65176 	0 
165660 	25500 
256111 	51000 
525300 	0 
575570 	0 
398400 	36720 
42405 	0 
427848 	0 
192070 	25500 
92798 	27540 
274613 	20400 
502219 	72252 
161310 	51000 
408031 	35732 
179765 	28560 
120978 	40800 
400900 	56100 
110000 	102000 
39781 	30600 
150000 	51000 
49946 	15300 
68105 	0 
922900 	0 
31757 	0 
5000 	30600 
846432 	0 
88632 	0 
452900 	0 
369758 	51000 
383497 	52020 
305900 	25500 
48316 	29580 
105000 	9180 
150000 	53311 
222958 	60068 
356235 	0 
302909 	6834 
372895 	66300 
322909 	0 
195000 	20400 
74091 	24480 
65039 	29784 
380886 	0 
115900 	0 
24588 	20400 
200327 	71400 
41884 	0 
135330 	0 
116647 	20400 
150000 	61200 
80000 	20400 
53814 	0 
289780 	0 
68033 	27540 
175823 	0 
194810 	0 
457540 	40800 
180891 	20400 
343886 	24480 
144100 	0 
208687 	0 
107595 	0 
362153 	35700 
83625 	45900 
239255 	15300 
150000 	17340 
194597 	7038 
100000 	30600 
163179 	40800 
65895 	0 
210471 	0 
105052 	0 
134013 	0 
332439 	39780 
42737 	0 
308625 	45900 
491500 	38760 
25000 	0 
42235 	0 
100300 	18360 
126100 	0 
119059 	30600 
600000 	25500 
309176 	0 
395000 	35700 
150000 	40800 
1466000 	36924 
42547 	35700 
391265 	0 
63796 	0 
53579 	28560 
370400 	39780 
62151 	25500 
329000 	0 
276000 	66300 
40355 	0 
458570 	30600 
236353 	18360 
163135 	19273 
261000 	35784 
212900 	0 
210824 	23460 
52205 	0 
67113 	20400 
102000 	20400 
22000 	0 
65800 	0 
243515 	0 
197412 	0 
495050 	29639 
91556 	40800 
164667 	43860 
197063 	0 
29641 	0 
451538 	45900 
89647 	0 
219331 	32640 
311867 	32640 
206280 	56100 
120000 	19987 
350946 	47940 
300471 	28050 
198791 	0 
350000 	0 
192022 	15300 
77149 	15353 
202118 	0 
109900 	45900 
308026 	36720 
46214 	50828 
63200 	0 
1000000 	0 
600000 	118333 
87222 	30600 
60000 	0 
102333 	22440 
441606 	20851 
256941 	81600 
122108 	0 
121544 	40800 
172457 	0 
144471 	23450 
73647 	0 
136941 	0 
118700 	0 
107333 	0 
634425 	61200 
142568 	44574 
122685 	21898 
600000 	35700 
189000 	81600 
85061 	30600 
290058 	35700 
354000 	45207 
300000 	51000 
112111 	33660 
122658 	71400 
58358 	12138 
274208 	21522 
285472 	0 
826119 	45900 
208000 	0 
370000 	40800 
84639 	0 
129443 	0 
271490 	35700 
430353 	27948 
124305 	10200 
203240 	23460 
63053 	18768 
431300 	0 
87459 	0 
108030 	35700 
42105 	0 
437600 	59196 
600000 	132600 
269121 	27540 
647238 	84382 
113132 	0 
188514 	35700 
146396 	20400 
133843 	31620 
133931 	0 
72867 	15300 
450000 	81600 
73059 	0 
74000 	32640 
330900 	0 
200000 	0 
217792 	51000 
101482 	65280 
222154 	16116 
234750 	0 
599891 	255000 
117016 	0 
230000 	39780 
62374 	9180 
172457 	0 
306995 	35700 
262333 	0 
584000 	102000 
1000000 	81600 
51780 	45604 
115049 	25500 
220000 	33393 
150900 	21168 
172457 	16422 
300000 	61200 
174471 	17340 
31692 	0 
486000 	47940 
116240 	0 
31692 	0 
600000 	0 
110879 	30600 
236405 	35700 
59882 	20400 
60000 	67226 
678503 	20400 
350572 	20400 
130703 	71400 
587500 	336600 
55000 	30600 
130471 	0 
77912 	0 
92383 	25500 
43700 	0 
144933 	0 
105374 	33660 
127181 	35700 
298920 	15300 
154000 	0 
332800 	0 
596076 	0 
600000 	0 
236931 	51000 
131000 	102000 
600000 	65280 
235575 	0 
847544 	45900 
269472 	0 
352471 	30600 
300000 	26520 
81704 	30410 
526544 	30600 
194171 	18369 
226556 	0 
134000 	0 
307538 	19380 
97274 	21420 
128035 	0 
50000 	0 
229600 	20400 
214463 	35700 
307890 	32640 
156848 	0 
304118 	61200 
271867 	35700 
50359 	0 
45444 	20400 
141059 	15300 
273194 	10200 
77912 	0 
302533 	0 
210800 	35496 
368046 	37740 
199018 	0 
317595 	42840 
110273 	18870 
159009 	35700 
900000 	76500 
250900 	26520 
210748 	22440 
157335 	35700 
600000 	24480 
432900 	0 
53635 	9319 
424162 	0 
80900 	35700 
195040 	30600 
183600 	20400 
100000 	0 
267867 	10200 
40225 	13260 
110879 	35700 
244471 	30600 
426090 	51000 
294000 	18360 
259836 	49980 
106211 	0 
68765 	0 
52205 	30600 
74710 	18360 
448339 	16320 
202824 	0 
288471 	21588 
152100 	0 
479879 	25500 
170000 	0 
199406 	25500 
364727 	25500 
59882 	0 
120000 	45900 
82173 	15300 
307375 	25500 
130000 	0 
6053 	91800 
56867 	29580 
152824 	0 
358500 	40800 
441034 	29784 
443700 	35700 
17677 	30600 
60000 	0 
380886 	0 
176471 	15300 
190162 	0 
163516 	0 
255900 	0 
155568 	30600 
197529 	0 
105052 	0 
52205 	0 
403582 	76500 
82213 	0 
433886 	20400 
273176 	30600 
113371 	0 
488300 	34680 
278778 	0 
275028 	21242 
158997 	30600 
63230 	40800 
219563 	26664 
409800 	25500 
452000 	70380 
306533 	0 
113697 	10200 
28024 	13464 
118787 	0 
110471 	0 
219273 	0 
502959 	28560 
36444 	32844 
39111 	24480 
17365 	20400 
45297 	25500 
311901 	0 
430900 	0 
134533 	61200 
170900 	25500 
246000 	15300 
600000 	40800 
108030 	0 
197933 	29422 
34948 	0 
31231 	20400 
357830 	18360 
467900 	91800 
280900 	0 
53579 	45900 
54118 	0 
393000 	20897 
44000 	45900 
76100 	40800 
274208 	22236 
135177 	9180 
56163 	5100 
170788 	25500 
106322 	22761 
600900 	43860 
139315 	9180 
182560 	23460 
948900 	43860 
297635 	0 
214100 	0 
60740 	13260 
236900 	42840 
131545 	31620 
198588 	0 
219563 	28560 
111412 	0 
449920 	71400 
163135 	40800 
72285 	37740 
411867 	0 
218588 	28620 
80233 	51000 
244856 	30600 
114222 	25500 
36397 	27540 
106941 	22950 
340007 	32497 
320000 	27540 
143294 	0 
376275 	23460 
335867 	0 
108030 	38760 
322222 	20400 
186615 	25500 
33405 	0 
192519 	10490 
97529 	0 
297380 	51000 
150588 	0 
55027 	6120 
249402 	25500 
29025 	102000 
422788 	30600 
58946 	147472 
253596 	0 
152857 	0 
130703 	35700 
130118 	20400 
92571 	7140 
188995 	40800 
227474 	0 
435900 	0 
145091 	0 
269600 	0 
362481 	0 
221012 	26520 
165765 	53244 
93041 	0 
55789 	0 
128172 	0 
288933 	17340 
380800 	38760 
130625 	21420 
201125 	0 
100588 	0 
190900 	30600 
519632 	63503 
377300 	57106 
50900 	29580 
330659 	0 
114726 	0 
179400 	0 
252637 	48960 
340298 	204000 
328097 	0 
109000 	0 
119474 	0 
36353 	25500 
278500 	23460 
138500 	0 
77529 	35700 
345908 	30600 
86893 	20400 
344060 	37638 
61044 	10200 
417890 	0 
138171 	17340 
50000 	0 
116647 	15300 
35674 	0 
261467 	29070 
100946 	0 
59647 	0 
268750 	40800 
384397 	27540 
52150 	44880 
600000 	40800 
416329 	0 
331363 	24480 
458400 	40800 
254000 	52163 
259438 	0 
31856 	11220 
59882 	0 
192022 	0 
25158 	0 
110879 	0 
250900 	0 
264384 	40800 
262400 	17340 
89479 	0 
53579 	0 
239936 	0 
120000 	13260 
55027 	20400 
32842 	0 
175882 	0 
177529 	25500 
31757 	0 
0 	0 
407333 	1 
109200 	0 
212468 	0 
100000 	96741 
25030 	35700 
126378 	15300 
338900 	0 
107340 	0 
384699 	39945 
302533 	51000 
109885 	19380 
66180 	25500 
165900 	61200 
108030 	0 
41631 	19380 
216703 	21420 
422962 	0 
349294 	27069 
76235 	17340 
490900 	55219 
242413 	18413 
46391 	15300 
24053 	0 
21436 	11832 
220211 	0 
316122 	47334 
56867 	31280 
105309 	0 
478023 	30600 
60497 	0 
300000 	25500 
171059 	0 
599882 	55080 
50211 	2040 
